Date,Close,High,Low,Open,Volume,Stock
2022-03-03,163.57945251464844,166.21672762708047,162.91030234634437,165.78374104030155,76678400,AAPL
2022-03-04,160.56820678710938,162.91026182459296,159.51527604524227,161.86716622434736,83737200,AAPL
2022-03-07,156.7599334716797,162.38872815867046,156.5040696124171,160.75519357831982,96418800,AAPL
2022-03-08,154.92959594726562,160.28285666328267,153.3157466151268,156.28759642734667,131148300,AAPL
2022-03-09,160.3517303466797,160.80440217190915,156.8681828813347,158.9051685561548,91454900,AAPL
2022-03-10,155.9923858642578,157.83256370946663,153.49287802702014,157.64559087729302,105342000,AAPL
2022-03-11,152.2628173828125,156.74027038411012,152.03648894987714,156.3958451472846,96970100,AAPL
2022-03-14,148.2183380126953,151.66253001815127,147.70664029732,149.035105347276,108732100,AAPL
2022-03-15,152.6170654296875,153.08942257610076,147.98217542358523,148.4938731423045,92964300,AAPL
2022-03-16,157.04531860351562,157.44878471807237,151.99712715402308,154.54582575293017,102300200,AAPL
2022-03-17,158.05886840820312,158.43281401642653,155.11655432923627,156.08092377543556,75615400,AAPL
2022-03-18,161.36529541015625,161.85732279036876,157.212583119924,157.95062419024276,123511700,AAPL
2022-03-21,162.7429962158203,163.69753062342352,160.410776006235,160.90280343219604,95811400,AAPL
2022-03-22,166.12814331054688,166.71856719819857,162.28048532842047,162.87090921607214,81532000,AAPL
2022-03-23,167.4959716796875,169.88721760148997,164.9767788153055,165.3113688542094,98062700,AAPL
2022-03-24,171.29443359375,171.36330962465348,167.4959813021374,168.33241890873853,90131400,AAPL
2022-03-25,171.93405151367188,172.4851197852727,169.99546240540764,171.10744910627062,80546200,AAPL
2022-03-28,172.80003356933594,172.92795048627315,169.25743018713217,169.42471770580778,90371900,AAPL
2022-03-29,176.10646057128906,176.15565130084448,173.52822668291532,173.8726518827145,100589400,AAPL
2022-03-30,174.9354248046875,176.7460820205957,173.88247896845155,175.7029863422026,92633200,AAPL
2022-03-31,171.82583618164062,175.19130232369773,171.61917803441048,175.00432947989117,103049300,AAPL
2022-04-01,171.53060913085938,172.09152763755276,169.19840379678678,171.2550749570232,78751300,AAPL
2022-04-04,175.59475708007812,175.64396282770502,171.65853751770197,171.7864694584347,76468400,AAPL
2022-04-05,172.2686309814453,175.4569739407951,171.638836509714,174.66972709725982,73401800,AAPL
2022-04-06,169.0901336669922,170.86143526379934,167.41724355380708,169.6116814961237,89058800,AAPL
2022-04-07,169.39520263671875,170.59575076458447,167.14172361896223,168.4308330803216,77594700,AAPL
2022-04-08,167.37789916992188,169.04095440141643,166.50209088425444,169.04095440141643,76575500,AAPL
2022-04-11,163.1071014404297,166.33480034612657,162.8610877127669,166.01991058277108,72246700,AAPL
2022-04-12,164.9866485595703,167.1614014854587,163.98290835466773,165.34090892509556,79265200,AAPL
2022-04-13,167.68292236328125,168.31271679879137,164.1108138532633,164.72092298955894,70618900,AAPL
2022-04-14,162.6544189453125,168.5390777375964,162.4084052337266,167.8994330781819,75329400,AAPL
2022-04-18,162.4379425048828,163.9435452353402,160.9618602189061,161.30627040967605,69023900,AAPL
2022-04-19,164.73077392578125,165.14409017149563,161.2964321500132,162.3887336211493,67723800,AAPL
2022-04-20,164.5634765625,166.1871759578773,163.45150487225482,166.06907917381437,67929800,AAPL
2022-04-21,163.7664031982422,168.7949239860417,163.26454063992998,166.21670513338208,87227800,AAPL
2022-04-22,159.2102508544922,165.19330701919603,158.9248815130789,163.80580088958305,84882400,AAPL
2022-04-25,160.28285217285156,160.5682214607871,155.9333317168137,158.55090609825874,96046400,AAPL
2022-04-26,154.2998046875,159.7514619922399,154.22107849702726,159.66290065876512,95623200,AAPL
2022-04-27,154.073486328125,157.24212936237095,152.90245856859522,153.4240064759593,88063200,AAPL
2022-04-28,161.03074645996094,161.8967195942573,156.3958411813348,156.710745963074,130216800,AAPL
2022-04-29,155.13626098632812,163.54993403564234,154.74264500205678,159.25945373894038,131747600,AAPL
2022-05-02,155.4413299560547,155.70701398729622,150.82610973572451,154.2112612412753,123055300,AAPL
2022-05-03,156.93711853027344,158.14751723309698,153.82751552116994,155.62832331709632,88966500,AAPL
2022-05-04,163.372802734375,163.82545959087432,156.72058183628712,157.12404795896134,108256500,AAPL
2022-05-05,154.270263671875,161.46370131983915,152.479276862281,161.23737293708814,130525300,AAPL
2022-05-06,154.99954223632812,157.12822726592017,151.94448418251287,153.74795219056614,116124600,AAPL
2022-05-09,149.85523986816406,153.5705818622736,149.29351226682695,152.68362217522588,131577900,AAPL
2022-05-10,152.26971435546875,154.46739183893223,150.71262137734965,153.26507972972064,115366700,AAPL
2022-05-11,144.37583923339844,153.19606667734942,143.69584140711092,151.2743434971103,142689800,AAPL
2022-05-12,140.4929656982422,144.08018734631574,136.78748878802156,140.69992744454566,182602000,AAPL
2022-05-13,144.97702026367188,145.95267144882655,141.03501714594583,142.49355408899086,113990900,AAPL
2022-05-16,143.42977905273438,145.3810814533927,142.08949737035988,143.43964368471316,86643800,AAPL
2022-05-17,147.0761260986328,147.5984402531948,144.5532317399834,146.7016310302499,78336300,AAPL
2022-05-18,138.7781982421875,145.22336538861344,137.87152447980347,144.72076550868903,109742900,AAPL
2022-05-19,135.35853576660156,139.6060416476657,134.6194101946053,137.85185149313176,136095600,AAPL
2022-05-20,135.59503173828125,138.65993938193793,130.68724267872005,137.07328272324338,137426100,AAPL
2022-05-23,141.03500366210938,141.18282274987226,135.65416330433425,135.79213279876197,117726300,AAPL
2022-05-24,138.32489013671875,139.91154699464488,135.3388239751479,138.7683624803835,104132700,AAPL
2022-05-25,138.48257446289062,139.73414963230113,136.33417493293138,136.42286639453397,92482700,AAPL
2022-05-26,141.69528198242188,142.2471599393567,135.1515582804655,135.3979334424933,90601500,AAPL
2022-05-27,147.4702911376953,147.50970454035246,143.15379422585713,143.2819141001947,90978500,AAPL
2022-05-31,146.6819305419922,148.47554915584195,144.71092900811684,146.90860654542266,103718400,AAPL
2022-06-01,146.5537872314453,149.53985256911304,145.53870787317794,147.72652020499015,74286600,AAPL
2022-06-02,149.01756286621094,149.07669050037924,144.73062893844732,145.68656579095972,72348100,AAPL
2022-06-03,143.27210998535156,145.82455342819665,142.36545106101252,144.770060362495,88570300,AAPL
2022-06-06,144.02102661132812,146.415800382179,142.7990007123611,144.89812135825545,71598400,AAPL
2022-06-07,146.5537872314453,146.83957576238276,142.01062928588593,142.257004413004,67808200,AAPL
2022-06-08,145.8146514892578,147.6969458981602,145.3219012700339,146.4256569490816,53950200,AAPL
2022-06-09,140.57180786132812,145.80481374848975,140.4634021916062,144.94743302094574,69473000,AAPL
2022-06-10,135.14170837402344,138.71906549283727,135.07271611079338,138.2460293933542,91437900,AAPL
2022-06-13,129.96783447265625,133.23968891028474,129.53421176750797,130.94347052169286,122207100,AAPL
2022-06-14,130.83505249023438,131.9486729653345,129.57361294213226,131.19969793288186,84784300,AAPL
2022-06-15,133.46632385253906,135.34863339335774,130.24374808427632,132.34285389788312,91533000,AAPL
2022-06-16,128.17422485351562,130.47044340040713,127.16900988024103,130.16494057459525,108123900,AAPL
2022-06-17,129.65248107910156,131.15044648524733,127.92785470255139,128.18409453109854,134520300,AAPL
2022-06-21,133.89999389648438,135.07274229839362,131.38697879244958,131.48551985360913,81000500,AAPL
2022-06-22,133.3875274658203,135.76257275465719,131.96840403366457,132.8356344352228,73409200,AAPL
2022-06-23,136.26519775390625,136.58055018558431,133.66347628298064,134.83622462315083,72433800,AAPL
2022-06-24,139.6060028076172,139.85237792973814,137.7434074858847,137.87151232385762,89116800,AAPL
2022-06-27,139.6060028076172,141.40947050604774,138.92600506455636,140.6309166991209,70207900,AAPL
2022-06-28,135.44723510742188,141.34052580053483,135.32897982103705,140.06923635925068,67083400,AAPL
2022-06-29,137.21127319335938,138.63039676191534,134.68839353261495,135.4669475914292,66242400,AAPL
2022-06-30,134.73764038085938,136.36371032139607,131.83041667995218,135.25995448479154,98964500,AAPL
2022-07-01,136.91558837890625,137.02399404422195,133.69301230892643,134.06749230384347,71051600,AAPL
2022-07-05,139.5074462890625,139.5567243208349,134.9445742302402,135.77240606640194,73353800,AAPL
2022-07-06,140.84776306152344,142.0303609345011,139.0344453204545,139.3005347290775,74064300,AAPL
2022-07-07,144.22801208496094,144.42510918824107,141.20251816632623,141.21236775834944,66253700,AAPL
2022-07-08,144.90802001953125,145.41063501342293,142.89760515660754,143.15382993164704,64547800,AAPL
2022-07-11,142.76947021484375,144.51381052529135,141.6952781464939,143.5578737194986,63141600,AAPL
2022-07-12,143.74510192871094,146.29754458624,142.94684893861873,143.64654586479216,77588800,AAPL
2022-07-13,143.38050842285156,144.3265807145126,140.0593606954875,140.91675656689353,71185600,AAPL
2022-07-14,146.31727600097656,146.79031208077845,141.17296164080028,141.9909289473083,78140700,AAPL
2022-07-15,147.9926300048828,148.67262785570932,146.05119253188846,147.6082853549652,76259900,AAPL
2022-07-18,144.93759155273438,149.37234459214557,144.5729460772953,148.55437722703743,81420900,AAPL
2022-07-19,148.8105926513672,149.03725358197892,144.7798987508147,145.77524895701922,82982400,AAPL
2022-07-20,150.82101440429688,151.49116267268522,148.18972944635095,148.9288549414216,64823400,AAPL
2022-07-21,153.09750366210938,153.31431496799257,149.73694345846363,152.25982224960214,65086600,AAPL
2022-07-22,151.8557891845703,154.01403798046638,151.18565597102892,153.13694301712763,66675400,AAPL
2022-07-25,150.7322998046875,152.79199225894908,150.0720162683352,151.77692793794765,53623900,AAPL
2022-07-26,149.4019317626953,150.8703183745743,148.61352809160934,150.05235088160816,55138700,AAPL
2022-07-27,154.51663208007812,155.04881082380393,149.9537745387539,150.36768298523742,78620700,AAPL
2022-07-28,155.06854248046875,155.3543310693815,152.17116799178928,154.70389699283152,81378700,AAPL
2022-07-29,160.15370178222656,161.25747271207914,157.18735030288008,158.90212681060993,101786900,AAPL
2022-08-01,159.16822814941406,161.21807160961242,158.55722246790594,158.67547775141105,67829400,AAPL
2022-08-02,157.68994140625,160.05515180598763,157.31546141372255,157.77864788642987,59907000,AAPL
2022-08-03,163.7212371826172,164.17455908657996,158.41923856963987,158.50793002421338,82507500,AAPL
2022-08-04,163.4058837890625,164.76587969298566,162.04588788513934,163.60298093980023,55474100,AAPL
2022-08-05,163.17889404296875,163.6723288419394,160.85974446443265,161.06699370571175,56697000,AAPL
2022-08-08,162.70518493652344,165.60658394853183,162.04398411639912,164.18548932563507,60276900,AAPL
2022-08-09,162.75453186035156,163.6427235312398,161.10646144310655,161.86635524789833,63135500,AAPL
2022-08-10,167.01780700683594,167.11648492615134,164.70852083002953,165.47827786948693,70170500,AAPL
2022-08-11,166.2776641845703,168.74483818248612,165.9816002931334,167.8270416248752,57149200,AAPL
2022-08-12,169.8402557373047,169.9093287754835,167.17569590306383,167.59019436587388,68039400,AAPL
2022-08-15,170.9159393310547,171.1133102288565,169.10010297778325,169.2678689938365,54091700,AAPL
2022-08-16,170.75804138183594,171.42912052331732,169.40603488259293,170.5113239880509,56377100,AAPL
2022-08-17,172.25807189941406,173.83705404292962,170.30407453228813,170.5014454179234,79542000,AAPL
2022-08-18,171.8633270263672,172.60347919281742,170.84685258911696,171.46858522763415,62290100,AAPL
2022-08-19,169.2678680419922,171.45871962967124,169.06061881248345,170.75803562921558,70346300,AAPL
2022-08-22,165.36973571777344,167.62966033417896,164.94537398602955,167.4618943197239,69026800,AAPL
2022-08-23,165.0341796875,166.49475736672866,164.4617935794401,164.88615528818852,54147100,AAPL
2022-08-24,165.33026123046875,165.90264739975865,164.06706935977206,165.12302704926418,53841500,AAPL
2022-08-25,167.7974395751953,167.9059958352742,166.13950584864693,166.56385255540565,51218200,AAPL
2022-08-26,161.47158813476562,168.80403659370677,161.41237837214825,168.33034343433388,78961000,AAPL
2022-08-29,159.26101684570312,160.76104775775735,157.72150271792214,159.0340260013609,73314000,AAPL
2022-08-30,156.8234405517578,160.4255083111715,155.64906340226676,160.00116164152158,77906200,AAPL
2022-08-31,155.15565490722656,158.47153769020628,155.0767035244846,158.20507865575672,87991100,AAPL
2022-09-01,155.88595581054688,156.33990747294095,152.63914582794771,154.58328048345916,74229900,AAPL
2022-09-02,153.76414489746094,158.2544044411162,152.93517807481416,157.65241340262483,76957800,AAPL
2022-09-06,152.5009307861328,155.02731410056845,151.6719640845397,154.41545987678768,73714800,AAPL
2022-09-07,153.91220092773438,154.61286996329966,151.59305117128892,152.78717010211398,87449600,AAPL
2022-09-08,152.431884765625,154.30693097885487,150.6752430270464,152.60951406525444,84923800,AAPL
2022-09-09,155.3036651611328,155.74776853082003,152.71807161072002,153.42861893209738,68028800,AAPL
2022-09-12,161.28408813476562,162.10319169268726,157.20832701154205,157.49451256385936,104956000,AAPL
2022-09-13,151.8200225830078,158.4320461932663,151.35619264515168,157.80045022276116,122656600,AAPL
2022-09-14,153.2707061767578,155.0372110898694,151.59303096684667,152.75752979849568,87965400,AAPL
2022-09-15,150.3693084716797,153.2016343191028,149.39231725485783,152.6193698403597,90481100,AAPL
2022-09-16,148.72125244140625,149.36272674550892,146.4218443622924,149.22456559759132,162278800,AAPL
2022-09-19,152.4516143798828,152.530565756339,147.142266074514,147.34950026158054,81474200,AAPL
2022-09-20,154.83982849121094,156.00434240653766,151.06999458899193,151.3857850189289,107689800,AAPL
2022-09-21,151.70159912109375,156.6556888275703,151.5831795854477,155.27406232514645,101696800,AAPL
2022-09-22,150.73448181152344,152.44176215818038,148.9285084725313,150.37920812092767,86652500,AAPL
2022-09-23,148.45477294921875,149.4811256708757,146.60933178685332,149.20480341314504,96029900,AAPL
2022-09-26,148.79031372070312,151.75092212100176,147.67514640455875,147.6948880102553,93339400,AAPL
2022-09-27,149.76731872558594,152.68845924345578,147.98108723466274,150.7344617346572,84442700,AAPL
2022-09-28,147.87252807617188,148.6620267188795,142.93818038229188,145.7014181025515,146691400,AAPL
2022-09-29,140.60916137695312,144.7934934551737,138.83279327495222,144.18163918720862,128138200,AAPL
2022-09-30,136.3853759765625,141.2210460611346,136.18800506786133,139.42493615755308,124925300,AAPL
2022-10-03,140.57955932617188,141.19142866488522,135.88206585827712,136.39524222216883,114311700,AAPL
2022-10-04,144.181640625,144.30006014683647,142.36578929238382,143.12568302717952,87830100,AAPL
2022-10-05,144.47772216796875,145.4448653435647,141.13223439210503,142.17832895296007,79471000,AAPL
2022-10-06,143.5204315185547,145.60272687269935,143.31319734564778,143.8954467664891,68402200,AAPL
2022-10-07,138.25057983398438,141.2210674225479,137.6189837955429,140.6684077127789,85925600,AAPL
2022-10-10,138.57620239257812,140.02690164719857,136.75050299743356,138.57620239257812,74899000,AAPL
2022-10-11,137.15512084960938,139.49401183769913,136.40510543994947,138.06303899554518,77033700,AAPL
2022-10-12,136.52354431152344,138.51702522883681,136.3459150018641,137.3031797708572,70433700,AAPL
2022-10-13,141.11248779296875,141.7046005106399,132.6056617056489,133.21753108987443,113224000,AAPL
2022-10-14,136.5630340576172,142.62241342006476,136.37552640505737,142.4151641571206,88598000,AAPL
2022-10-17,140.54010009765625,141.02365655306738,138.4281998048671,139.21769847828358,85250900,AAPL
2022-10-18,141.86251831054688,144.77378089201514,138.7637480781357,143.5796769966995,99136600,AAPL
2022-10-19,141.97105407714844,143.0467382727137,139.6420413366173,139.82954896048238,61758300,AAPL
2022-10-20,141.50721740722656,143.97439116428012,140.77692855410262,141.14208050988137,64522000,AAPL
2022-10-21,145.33628845214844,145.90867462024406,140.7769407155068,140.99405322955806,86548600,AAPL
2022-10-24,147.48765563964844,148.2574127069579,144.08295860217441,145.25733581108966,75981900,AAPL
2022-10-25,150.3397216796875,150.48776116501867,147.39885428402872,148.1192649256449,74732300,AAPL
2022-10-26,147.3889923095703,149.9943276549768,146.09618038338365,148.9778530921607,88194300,AAPL
2022-10-27,142.8987274169922,147.09292340264514,142.23752656273683,146.12579536819774,109180200,AAPL
2022-10-28,153.695068359375,155.4319533375391,145.87906336998515,146.25406355734995,164762400,AAPL
2022-10-31,151.3265838623047,152.2147755550462,149.92523080942135,151.1489545588176,97943200,AAPL
2022-11-01,148.67190551757812,153.4088828100258,147.17187450407766,153.04374586124993,80379300,AAPL
2022-11-02,143.12567138671875,150.17191847315308,143.0960665086674,146.99419772256186,93604600,AAPL
2022-11-03,137.0564727783203,140.9250003088778,136.9281748948541,140.19471128840124,97918500,AAPL
2022-11-04,136.78956604003906,141.03025327243037,132.83553912246873,140.45691755937278,140814800,AAPL
2022-11-07,137.32334899902344,137.55070131674174,134.1107022229699,135.53415428478314,83374600,AAPL
2022-11-08,137.89666748046875,139.8044779338877,135.9097746908865,138.796212085486,89908500,AAPL
2022-11-09,133.3199005126953,136.95761319516816,133.04311982943733,136.90818484099725,74917800,AAPL
2022-11-10,145.18197631835938,145.18197631835938,137.8966866598679,139.61669377296678,118854000,AAPL
2022-11-11,147.9794464111328,148.28588106740983,142.71070401695297,144.1440507641814,93979700,AAPL
2022-11-14,146.57574462890625,148.55275765609238,145.7355080589872,147.25781653663145,73374100,AAPL
2022-11-15,148.31552124023438,151.8247226304383,146.85253571913623,150.47047343692662,89868300,AAPL
2022-11-16,147.07989501953125,148.14748399123684,145.5971350727314,147.41599873753398,64218300,AAPL
2022-11-17,148.98773193359375,149.73899160011717,144.47024904717685,144.747029718181,80389400,AAPL
2022-11-18,149.55117797851562,150.9449761011956,148.24635692578445,150.55945907613687,74829600,AAPL
2022-11-21,146.3088836669922,148.64176028052393,146.02222333634097,148.43418230260116,58724100,AAPL
2022-11-22,148.45391845703125,148.6911654782662,145.24127190945183,146.42749193221246,51804100,AAPL
2022-11-23,149.33370971679688,150.08496935516192,147.62358231947215,147.73231865639212,58301400,AAPL
2022-11-25,146.40771484375,147.16886915801885,145.4290878682615,146.6054131493823,35195900,AAPL
2022-11-28,142.56243896484375,144.95462339373816,141.73209694821898,143.47186332830165,69246000,AAPL
2022-11-29,139.5474853515625,143.14564904140522,138.73691772229893,142.6316213475949,83763800,AAPL
2022-11-30,146.32862854003906,147.01070049689147,138.93460350915308,139.77482505617792,111380900,AAPL
2022-12-01,146.60540771484375,147.4159903463265,144.92494955414173,146.50656610739853,71250400,AAPL
2022-12-02,146.1111602783203,146.29897894842466,143.9759823709456,144.28243209151336,65447400,AAPL
2022-12-05,144.94473266601562,149.18541949197922,144.09461635687657,146.07162962618466,68826400,AAPL
2022-12-06,141.26748657226562,145.60703008872727,140.28885957535718,145.3796777864446,64727200,AAPL
2022-12-07,139.32012939453125,141.72219330934035,138.39093073198447,140.55576270463825,69721100,AAPL
2022-12-08,141.01046752929688,141.87047857115377,139.47829428917862,140.7238072376209,62128300,AAPL
2022-12-09,140.52609252929688,143.89690343111556,139.2805646427551,140.70401646542416,76097000,AAPL
2022-12-12,142.829345703125,142.83922534059286,139.43875970806542,141.05991017433828,70462700,AAPL
2022-12-13,143.79808044433594,148.24636089095367,142.58222134561697,147.7817615043003,93886200,AAPL
2022-12-14,141.56405639648438,144.97440162134333,139.53761456960953,143.67946020964052,82291200,AAPL
2022-12-15,134.93113708496094,140.17022454523527,134.46653782385624,139.48815264772358,98931900,AAPL
2022-12-16,132.96400451660156,136.06791433800984,132.19297064961182,135.11895654021274,160156900,AAPL
2022-12-19,130.8486328125,133.64610870665976,129.81071279854106,133.55714671976315,79592600,AAPL
2022-12-20,130.77944946289062,131.71852788327385,128.3971445130494,129.87990467683858,77432800,AAPL
2022-12-21,133.89321899414062,135.2375886040089,131.224254130209,131.45160643001654,85928000,AAPL
2022-12-22,130.71023559570312,133.01345799694343,128.80242492111796,132.8058800384377,77852100,AAPL
2022-12-23,130.344482421875,130.89804371107982,128.14999653723166,129.41528379353238,63814900,AAPL
2022-12-27,128.5355224609375,129.89966650674359,127.24058112280677,129.87001251300126,69007800,AAPL
2022-12-28,124.59137725830078,129.52402325835672,124.42333294025542,128.17965363057965,85438400,AAPL
2022-12-29,128.12034606933594,128.9803420184741,126.26195630324504,126.51896259932623,75703700,AAPL
2022-12-30,128.43666076660156,128.45643512279935,125.9654017030859,126.93414153068441,77034200,AAPL
2023-01-03,123.63252258300781,129.39551044224086,122.74286511723291,128.7826411649236,112117500,AAPL
2023-01-04,124.90769958496094,127.18126787275598,123.64241229292817,125.4316068972832,89113600,AAPL
2023-01-05,123.58309173583984,126.30148488412831,123.32608545003059,125.66884126386319,80962700,AAPL
2023-01-06,128.13023376464844,128.79253144434853,123.45460129199294,124.5617315121944,87754700,AAPL
2023-01-09,128.6541290283203,131.87667022454877,128.39712274020837,128.9704583829939,70790800,AAPL
2023-01-10,129.22750854492188,129.75141601848387,126.64750481816121,128.7629090746433,63896200,AAPL
2023-01-11,131.9557647705078,131.9755240444425,128.9605906771462,129.74150433319187,69458900,AAPL
2023-01-12,131.87669372558594,132.71691544226815,129.9293341536629,132.3412931209229,71379600,AAPL
2023-01-13,133.21115112304688,133.36931580754018,130.14678954891528,130.51253218381837,57809700,AAPL
2023-01-17,134.3776092529297,135.7120843078782,132.58841445883436,133.2803661632613,63646600,AAPL
2023-01-18,133.65599060058594,137.01690717262807,133.47805156045354,135.24748690824802,69672800,AAPL
2023-01-19,133.71530151367188,134.68403382720132,132.23254150823482,132.53897616267878,58280400,AAPL
2023-01-20,136.28543090820312,136.43371598175548,132.6773870363522,133.72520185575365,80223600,AAPL
2023-01-23,139.48818969726562,141.67279627654958,136.3150763566329,136.5325490508029,81760300,AAPL
2023-01-24,140.891845703125,141.51460969317372,138.68748018952127,138.6973598255773,66435100,AAPL
2023-01-25,140.22955322265625,140.79299416676852,137.21460493959157,139.27070057060922,65799300,AAPL
2023-01-26,142.305419921875,142.59208020551668,140.26908361074402,141.52449124388164,54105100,AAPL
2023-01-27,144.25274658203125,145.5378080511819,141.43551210166743,141.51459443182878,70555800,AAPL
2023-01-30,141.35646057128906,143.8771557170406,141.20819059706298,143.29394037386407,64015300,AAPL
2023-01-31,142.63162231445312,142.68105066516867,140.64472931637368,141.05990031223737,65874500,AAPL
2023-02-01,143.75851440429688,144.92496009089808,139.69576656602072,142.31530314667881,77663600,AAPL
2023-02-02,149.08657836914062,149.44242627870938,146.46702672863907,147.18863235095503,118339000,AAPL
2023-02-03,152.72425842285156,155.57116204732878,146.13092169771272,146.32861998643196,154357300,AAPL
2023-02-06,149.9861297607422,151.34039430836512,149.0470513348308,150.81648692074876,69858300,AAPL
2023-02-07,152.87255859375,153.4458943027817,148.9086520667493,148.9086520667493,83322600,AAPL
2023-02-08,150.1739501953125,152.80338188493596,149.4325701004995,152.1114301464605,64120100,AAPL
2023-02-09,149.13597106933594,152.55621020156494,148.69114616029947,152.01252860900382,56007100,AAPL
2023-02-10,149.50230407714844,149.8290111554016,147.73018216274517,147.9677914305051,57450700,AAPL
2023-02-13,152.31396484375,152.71985991539307,149.41321016170093,149.44290943263957,62199000,AAPL
2023-02-14,151.67042541503906,152.2347417014366,149.35379194828116,150.60120648274088,61707600,AAPL
2023-02-15,153.77919006347656,153.94749097395436,151.35365383790918,151.58135329250317,65573800,AAPL
2023-02-16,152.17532348632812,154.76915984750136,151.81891722165662,151.9773082565009,68167900,AAPL
2023-02-17,151.02694702148438,151.47245120963535,149.34392280711089,150.8289468385779,59144100,AAPL
2023-02-21,146.99755859375,149.7894107206676,146.92826533516197,148.70038717333577,58867200,AAPL
2023-02-22,147.4232940673828,148.45290411559392,145.69076597475495,147.38368496565576,51011300,AAPL
2023-02-23,147.9083709716797,148.83898834448985,145.7699480861059,148.591484366889,48394200,AAPL
2023-02-24,145.24525451660156,145.72045796846467,144.26513323484133,145.64125487541327,55469600,AAPL
2023-02-27,146.4431610107422,147.6806809778149,145.97785229460726,146.23526611588312,44998500,AAPL
2023-02-28,145.9382781982422,147.5916032868755,145.36406704246494,145.58187179487862,50547000,AAPL
2023-03-01,143.8592071533203,145.76003585720164,143.5621993638043,145.36403554214274,55479000,AAPL
